timestamp,vehicle_id,lat,lon,speed,edge
1743136443.8488233,truck460,28.60772700413016,77.20158415785127,6.300497930779266,370737783#1
1743136443.8488233,truck408,28.62027852488787,77.21980324639135,0.0,-998790356#8
1743136443.8488233,truck381,28.60161539572957,77.23025854207418,0.0,783084112
1743136443.8488233,truck283,28.60196420461223,77.19268555875968,18.21092235964384,582776168
1743136443.8488233,truck569,28.610734687505136,77.1908704391853,16.26093963834806,553090004#0
1743136443.8488233,veh701,28.61113027693892,77.25162874603392,13.202239635879266,679552303#2
1743136443.8488233,veh513,28.601991057217944,77.23103353014464,0.0,1187268480#1-AddedOnRampEdge
1743136443.8488233,truck189,28.623061500356197,77.21328489896926,6.285672246453426,24583335#4
1743136443.8488233,veh670,28.61902731522881,77.2402564137337,20.381045347510973,973071398
1743136443.8488233,veh249,28.63105591737974,77.22247136355736,26.16081000265609,80499778#6
1743136443.8488233,truck231,28.613225738912305,77.22269866725163,20.13163445445244,-537797267#1
1743136443.8488233,truck438,28.624650577021526,77.2105640214447,22.6401961152496,717907807#1
1743136443.8488233,motorcycle178,28.607150594985168,77.23982026366343,0.0,1187268467#0
1743136443.8488233,veh632,28.615434917303425,77.24013935470944,23.485614986909503,582776170#2-AddedOffRampEdge
1743136443.8488233,truck123,28.615716864703767,77.2323657572523,19.74879172425682,656933872#0
1743136443.8488233,veh723,28.603901891450917,77.2239076124765,10.216978023114136,582461174#0
1743136443.8488233,veh900,28.60401916427812,77.19715001879531,30.88589126709881,150409382#1
1743136443.8488233,truck124,28.62497558655171,77.23262331653495,0.0,712992080#5
1743136443.8488233,veh438,28.611209031866345,77.22784934105607,0.0,680551207
1743136443.8488233,truck396,28.62447451097475,77.19927752165947,15.313900607273496,447141143#2
1743136443.8488233,veh216,28.604976762185583,77.2356831404804,0.0,44831985#5
1743136443.8488233,veh899,28.602141132868056,77.25429359764998,28.235204136750838,70258948#0
1743136443.8488233,veh34,28.60224748361545,77.23139872941763,0.0,1187268480#1-AddedOnRampEdge
1743136443.8488233,veh411,28.597133865134357,77.2209602669091,16.37756044746487,563791816#0
1743136443.8488233,veh733,28.58976703016267,77.24911291691909,0.0,-276169621#5
1743136443.8488233,veh13,28.605037345328864,77.2356489894226,0.0,44831985#5
1743136443.8488233,motorcycle211,28.62268142257305,77.20642761602436,22.70876721942787,24584375#4
1743136443.8488233,veh535,28.614894603951267,77.2357554823209,33.657148664981904,562202340#2
1743136443.8488233,veh260,28.6185985753306,77.21587503250748,15.3988162492885,24577106#2
1743136443.8488233,veh678,28.619223983380877,77.21878844028944,0.0,24577097#2
1743136443.8488233,veh806,28.59289366984657,77.24292171702012,17.485366032406617,561759719#0
1743136443.8488233,veh74,28.627887367230333,77.20892971816609,1.1060207952117225,24583332#11
1743136443.8488233,truck186,28.603091547308008,77.24041400535462,23.935654133174918,585446280#11
1743136443.8488233,veh918,28.60914135672547,77.19912300560246,25.672783819550677,708474897#4
1743136443.8488233,veh498,28.606892557146285,77.23956387429978,14.861675411525647,23151254#0
1743136443.8488233,veh365,28.59293591901261,77.20885126951714,19.056338369958183,370546887#2
1743136443.8488233,truck482,28.626443376375967,77.21913090357553,2.665335793535427,74851428#5
1743136443.8488233,veh712,28.61134329356944,77.22776049724052,0.0,680551207
1743136443.8488233,veh564,28.617029745559076,77.22392988178474,26.283924156175992,712992071#0
1743136443.8488233,veh889,28.60389795906448,77.1866945156364,19.19289488530912,-1307655969#4
1743136443.8488233,veh404,28.615460704337504,77.22665903775707,4.505128003250841,706970966#0
1743136443.8488233,truck335,28.59647263216322,77.20307343696673,25.93757772716093,370533501#3
1743136443.8488233,veh599,28.61927592637241,77.24026093629219,17.26748873706857,973071398
1743136443.8488233,truck143,28.628212436368912,77.20957081735534,1.926963857887313,24583332#11
1743136443.8488233,motorcycle302,28.60178274191744,77.20510151752457,12.73250762181966,27422249#6
1743136443.8488233,veh507,28.62808741089099,77.20936790463396,1.1600135982713558,24583332#11
1743136443.8488233,veh250,28.630853901827837,77.22215324324645,28.445351904634265,562340247#0-AddedOnRampEdge
1743136443.8488233,truck601,28.596197790566325,77.20733483060229,2.6013578760481857,370533502#7
1743136443.8488233,veh654,28.616543020209807,77.21224320651221,11.68259795576774,760536611#0
1743136443.8488233,veh853,28.61829432051083,77.2353888596865,6.123577604556903,139069980#0
1743136443.8488233,veh863,28.58881666117314,77.24663047819551,9.616955981484054,77339656#3
1743136443.8488233,truck423,28.622017033532646,77.22582904147713,0.0003654687306891,579781482#1
1743136443.8488233,veh748,28.60156887494527,77.23774170213002,31.780052677326943,570859682#0
1743136443.8488233,truck613,28.58890784675753,77.24729121048476,0.2797456741174401,176492750#0
1743136443.8488233,truck305,28.62516192370821,77.23245012586915,0.0,712992080#5
1743136443.8488233,truck136,28.59817327991348,77.26001103046121,8.092339804819606,422146755#1
1743136443.8488233,veh442,28.628275093380537,77.2097795248135,0.5506540492502598,24583332#11
1743136443.8488233,truck414,28.62822746375693,77.20967506439595,1.699698803172596,24583332#11
1743136443.8488233,truck293,28.622916828595677,77.21353887017898,3.691386506943501,24583335#4
1743136443.8488233,veh429,28.596168966432856,77.20697283391362,0.0,28211393#8
1743136443.8488233,truck440,28.59657450773889,77.20508244099818,5.119493261016025,28211393#6
1743136443.8488233,truck334,28.629970311780102,77.25204025270642,15.854756008805907,28103851#0-AddedOnRampEdge
1743136443.8488233,veh213,28.592462361578438,77.2364379309184,21.23275256483701,24563348#8
1743136443.8488233,truck60,28.606803128357974,77.23461088255766,0.0,44831985#3
1743136443.8488233,motorcycle286,28.62220569903748,77.22571269685187,0.0,579781482#2
1743136443.8488233,veh399,28.605319528451894,77.23545793978481,0.0,44831985#5
1743136443.8488233,veh707,28.5966300802272,77.20420268847488,1.0338371755290008,28211393#6
1743136443.8488233,veh14,28.605357783388847,77.23669684952762,0.0,1187268468#2
1743136443.8488233,veh572,28.62435237601245,77.21124837290562,28.691936421657093,994825990#0
1743136443.8488233,truck553,28.603576769817625,77.24024565619648,27.69761861919755,562479736#4
1743136443.8488233,veh655,28.59274052087866,77.24374220379357,4.240549991978338,77339656#12
1743136443.8488233,veh805,28.626771972262063,77.21364488164964,21.42042048873102,-24583487#11
1743136443.8488233,veh205,28.622039429204097,77.21500660924103,16.844485177384364,24583335#0
1743136443.8488233,truck329,28.615345898166115,77.23308552007875,2.4021348066164045,582461171#0
1743136443.8488233,veh639,28.60322075269326,77.22346645068012,0.5501368595051636,37222903#12
1743136443.8488233,truck118,28.60153271041208,77.23006926231803,0.0,370947969
1743136443.8488233,veh575,28.59556121422252,77.20763123088848,14.074004170921844,370546887#2-AddedOnRampEdge
1743136443.8488233,truck499,28.588867595731937,77.24691996487397,0.0,1125127547
1743136443.8488233,veh860,28.601160131576684,77.21767108937263,14.441127636796235,37222902#0
1743136443.8488233,veh373,28.61239647944408,77.22763645891551,2.155172158816716,23134098#0
1743136443.8488233,motorcycle272,28.600368869677705,77.22381202802953,14.600875154023022,-243179524#1
1743136443.8488233,veh738,28.621430937807983,77.2162628860109,0.3574949631475012,24583339#0
1743136443.8488233,truck6,28.60138629779812,77.20560118554218,7.245758328497293,37222895#4
1743136443.8488233,veh357,28.60380801756478,77.20522750087214,33.76736509033584,27422249#2
1743136443.8488233,truck169,28.6204971337789,77.23731257334,13.318367898246748,-562205292#0
1743136443.8488233,veh363,28.61676025793824,77.22440896024315,18.8794499962318,712992071#0
1743136443.8488233,truck441,28.608050142561048,77.23390625879115,25.88126983056891,44831985#3
1743136443.8488233,motorcycle281,28.60128027723908,77.21913018558058,19.75479389183764,37222903#0
1743136443.8488233,veh870,28.617564486223657,77.2114246160045,18.977597153632956,717907817#0
1743136443.8488233,truck461,28.612011472427373,77.22761743201825,0.0,23134098#0
1743136443.8488233,truck399,28.62574795302371,77.20883473756463,21.592792018856056,24583321#0-AddedOffRampEdge
1743136443.8488233,truck281,28.62257846372707,77.22548135067096,0.0,579781482#2
1743136443.8488233,veh233,28.6114636827947,77.22768844512717,0.0,680551207
1743136443.8488233,truck516,28.59719850107301,77.20686506208573,25.806207529359103,370533502#6
1743136443.8488233,veh919,28.605055044406647,77.19911609351395,9.343122287450209,24617983#0
1743136443.8488233,truck373,28.605715912938336,77.19710431215829,21.129531981314624,553090002#0
1743136443.8488233,truck403,28.62073449917176,77.2174751559311,9.908890911545154,24583339#0
1743136443.8488233,veh394,28.612307463397933,77.22763205975573,0.5263536340128177,23134098#0
1743136443.8488233,veh229,28.60053908466646,77.22819506217311,0.0,1306567319
1743136443.8488233,truck307,28.60708125844896,77.23969705869892,0.0,1187268467#0
1743136443.8488233,truck366,28.599364156555524,77.21509658379715,21.39134854387025,28121215
1743136443.8488233,veh752,28.593826212663178,77.24313382502375,22.271081783234028,1313158398
1743136443.8488233,veh600,28.6213472540816,77.2164142027135,1.340772230193657,24583339#0
1743136443.8488233,truck271,28.6261409261438,77.22356865199798,9.261767930792264,563679836#0
1743136443.8488233,truck580,28.62919774396033,77.21182724451602,27.041318397066743,24583332#4
1743136443.8488233,veh455,28.61258339278069,77.24374193555664,28.04927612355861,28103660#4-AddedOnRampEdge
1743136443.8488233,truck471,28.62814820031764,77.20950122589223,1.6523309011245144,24583332#11
1743136443.8488233,veh720,28.5966221712249,77.20446695894806,0.4862899615997405,28211393#6
1743136443.8488233,veh494,28.620840585594784,77.21729027837858,8.500150136153527,24583339#0
1743136443.8488233,veh879,28.601876999992825,77.18074259758619,0.0,28211431#9
1743136443.8488233,truck582,28.60884894635301,77.2245054961558,21.83701176585724,24577381#9
1743136443.8488233,truck151,28.60417843892348,77.21201669713297,0.2114178598652457,37222896#2
1743136443.8488233,veh300,28.61497168291721,77.22756692854577,12.382245408101232,706970966#0
1743136443.8488233,truck544,28.58963075976715,77.214211288799,15.859627273188748,760525678#1
1743136443.8488233,veh234,28.615205187684666,77.22711028073749,9.87126172874973,706970966#0
1743136443.8488233,veh325,28.61092473108683,77.22701058175171,22.71061675524405,24563435#2
1743136443.8488233,truck5,28.61370327101672,77.21237893902745,0.8758183885249309,-359757123
1743136443.8488233,truck380,28.631327482565503,77.21677789687294,0.0356045556592578,564223496#0
1743136443.8488233,motorcycle306,28.602078397693827,77.23117761713247,0.0,1187268480#1-AddedOnRampEdge
1743136443.8488233,truck462,28.596545134153416,77.20525047337506,6.575196907436906,28211393#6
1743136443.8488233,motorcycle243,28.60584677073481,77.23515312901655,0.0037449253542449,44831985#4-AddedOffRampEdge
1743136443.8488233,veh872,28.603790182335697,77.25380596439811,24.650726899492927,70258948#0
1743136443.8488233,veh747,28.625637183327758,77.2327334861959,0.0,446922581#2
1743136443.8488233,veh243,28.62649001652592,77.20732210233083,0.0175164645311245,717907807#1
1743136443.8488233,veh478,28.598417387738344,77.21896770643183,2.348529798301495,311742565#4
1743136443.8488233,veh768,28.610147538079723,77.23280997612518,11.116356917374892,680551206#0
1743136443.8488233,veh544,28.611105909127915,77.2279500105768,0.0,680551207
1743136443.8488233,truck289,28.59802251220864,77.18358709934932,21.81861041412717,700313694#1
1743136443.8488233,truck331,28.596201619753025,77.20682406068354,0.0,28211393#8
1743136443.8488233,truck211,28.605472717890343,77.236912010423,0.0,1187268468#2
1743136443.8488233,veh503,28.61721282476569,77.22361545012532,26.792923181961168,712992071#0
1743136443.8488233,veh652,28.6050813103524,77.19874796920314,7.710078750009607,1064518285
1743136443.8488233,veh835,28.600407943620528,77.17842111132443,13.142434047941752,1063253369#1
1743136443.8488233,truck261,28.60524155916633,77.235500707604,0.0,44831985#5
1743136443.8488233,truck287,28.605312931748653,77.23661288619873,0.0,1187268468#2
1743136443.8488233,veh698,28.62601944724292,77.20442594498375,22.12647517113404,447141151#0
1743136443.8488233,truck294,28.61945663835157,77.21970277689397,18.672080200337675,712992071#0
1743136443.8488233,truck600,28.62720525695302,77.21463145927204,0.5658062530740988,-24583487#11
1743136443.8488233,veh786,28.61192493661089,77.22761315548489,0.0,23134098#0
1743136443.8488233,truck570,28.607126183852515,77.19479427693533,21.80114665175404,23134751#3
1743136443.8488233,veh532,28.60228579877727,77.23146192741548,0.0,1187268480#1-AddedOnRampEdge
1743136443.8488233,veh830,28.614718577253683,77.20882338037642,21.00946236017237,782774061#7
1743136443.8488233,truck536,28.619014068527765,77.20957657305858,5.6622779528601015,778199266#3
1743136443.8488233,truck609,28.631548855134763,77.22186312068739,6.53557037724422,24577482
1743136443.8488233,veh244,28.625917449163552,77.23152179241536,17.109605717729764,446922589
1743136443.8488233,veh421,28.627535445546297,77.20816301175942,0.1144023701864058,24583332#14
1743136443.8488233,truck510,28.620618329044504,77.23167149356361,21.35391180114525,656933877#13
1743136443.8488233,veh759,28.615588230043947,77.24920076747142,22.14363374703704,1248027219
1743136443.8488233,truck142,28.6227301979694,77.2250661039835,14.916294340435284,998790352#0
1743136443.8488233,veh875,28.60798997080128,77.22020667542283,24.216273211365507,708488753#0
1743136443.8488233,veh520,28.612165616635806,77.22762504973632,0.0,23134098#0
1743136443.8488233,truck320,28.611284405666343,77.2277994646453,0.0,680551207
1743136443.8488233,truck327,28.596343670899014,77.20619927879693,0.0006382894742113,28211393#6
1743136443.8488233,veh828,28.60155839187369,77.2301626840245,0.0,370947969
1743136443.8488233,veh559,28.61230729531235,77.21202444163792,17.688212520406392,1307222667#0
1743136443.8488233,truck577,28.62293405868496,77.22538857317046,0.0,563679836#14
1743136443.8488233,veh700,28.61328875966154,77.21844113795271,9.376823727588407,537797266#4
1743136443.8488233,truck450,28.61417696738314,77.23460996751503,19.849661345779904,581989173#1
1743136443.8488233,veh855,28.60905482153738,77.19014831428842,22.490392820178,570859662#1
1743136443.8488233,veh861,28.62275794448848,77.19728865711639,26.58870315887069,44188368#1
1743136443.8488233,truck417,28.62035700968296,77.21823508948584,0.000559442398906,24583339#0
1743136443.8488233,veh466,28.62662674628892,77.22371159366236,14.214614384177512,563679820#1
1743136443.8488233,truck154,28.62587993702117,77.21690845151593,21.372561028965634,563974730#3
1743136443.8488233,truck10,28.60145510425373,77.22995181612247,0.0,370947969
1743136443.8488233,veh904,28.60049451150061,77.22825274286362,0.0,1306567319
1743136443.8488233,veh463,28.61581165493892,77.23216135529279,28.90978670027339,656933872#0
1743136443.8488233,veh271,28.627733953504173,77.2083298495219,19.334268789535887,1219699878#0
1743136443.8488233,truck114,28.60130259116812,77.22973028465022,0.0,1187268491#0-AddedOffRampEdge
1743136443.8488233,veh504,28.59624452086582,77.20663385993082,0.0001802785797062,28211393#7
1743136443.8488233,truck255,28.592415024887483,77.2360736830605,20.246350478872703,24563348#8-AddedOnRampEdge
1743136443.8488233,truck531,28.62041864027404,77.22011476425591,0.0004303148880045,-998790356#8
1743136443.8488233,truck406,28.596508686675712,77.20542212789718,6.219035340555039,28211393#6
1743136443.8488233,truck452,28.59146463654885,77.22356620263561,13.49276198151056,611866601#1
1743136443.8488233,motorcycle195,28.60486140205357,77.25369953286695,28.17280489558053,679552303#2
1743136443.8488233,veh408,28.603739178851587,77.21171491602055,10.572705322244335,570427350#4
1743136443.8488233,truck351,28.59251142314378,77.20032865371789,10.950496781149551,-1063253395
1743136443.8488233,veh710,28.6038529510856,77.18946093441326,11.658989782006138,44351932#0
1743136443.8488233,truck431,28.631371924985512,77.21655364564752,4.110148130419637,24583332#0
1743136443.8488233,veh103,28.59596357452458,77.25646725983297,26.06924757648912,395885020
1743136443.8488233,veh470,28.607033969805297,77.2396148479072,0.0,1187268467#0
1743136443.8488233,veh679,28.622992599578247,77.21234551058998,0.0,758753881#1
1743136443.8488233,truck533,28.59662629224503,77.20438481367079,0.3187572504959386,28211393#6
1743136443.8488233,veh621,28.620564893915347,77.2177707176532,4.65212178679111,24583339#0
1743136443.8488233,veh617,28.61384910316944,77.21850782776775,15.481198969366432,709276135#0
1743136443.8488233,truck497,28.606783795344843,77.239165711107,0.0067332923711177,1187268475#3
1743136443.8488233,truck467,28.589771622959045,77.22770128106427,13.24690935293071,686611376#0
1743136443.8488233,truck493,28.62097629476659,77.23725213581142,0.0,446922582#0
1743136443.8488233,veh728,28.62301151715752,77.22534464835036,0.0,563679836#14
1743136443.8488233,veh877,28.62520471954729,77.24047734791799,0.0,80499782
1743136443.8488233,veh135,28.59109786117428,77.22811723537447,23.08135092109816,730290864#0-AddedOffRampEdge
1743136443.8488233,veh840,28.60380894216208,77.211912557723,0.0008990431859476,37222901#4
1743136443.8488233,veh809,28.60993664223754,77.22348327666586,17.12195988719472,711421327#0
1743136443.8488233,truck251,28.59637978166574,77.20602921512517,0.0333138633811308,28211393#6
1743136443.8488233,veh726,28.59246738509128,77.24404919998894,5.784988683513486,77339656#12
1743136443.8488233,veh735,28.61363872041495,77.20917432967428,12.018281469524176,782774061#18
1743136443.8488233,truck500,28.606513999636856,77.1877329085925,25.971477351998928,570859662#1
1743136443.8488233,veh245,28.622324414724265,77.22563901940909,0.0,579781482#2
1743136443.8488233,truck153,28.59547003792129,77.19667181192062,18.75911405393886,749606297-AddedOffRampEdge
1743136443.8488233,truck563,28.61330306796777,77.22485916387366,0.0032994090610383,711421334#0
1743136443.8488233,veh537,28.628126955114364,77.20938335327918,4.384604526543989,24583332#11
1743136443.8488233,truck540,28.620815462600454,77.20591644287047,0.0,24584378#9
1743136443.8488233,veh795,28.610880662062232,77.22822240807669,7.690177663085763,680551211
1743136443.8488233,veh550,28.59044905961046,77.22335094938605,15.238663071961003,1187268505#0
1743136443.8488233,veh83,28.587650128380503,77.2129985052547,13.649218237274669,-164910162#0
1743136443.8488233,veh631,28.613097314492272,77.24004276070384,13.488649700459485,582776170#0
1743136443.8488233,truck427,28.590591445241223,77.22462629901788,23.0482700549467,24563336#2
1743136443.8488233,truck229,28.61261422591081,77.22764721996774,3.781544449086487,23134098#0
1743136443.8488233,veh430,28.621306483696934,77.2164879234707,0.920700838686351,24583339#0
1743136443.8488233,veh317,28.59983788745344,77.23234512724886,19.79723833008853,28121614#0
1743136443.8488233,truck291,28.61936935152492,77.21905058998051,10.608054778677264,23134734#3
1743136443.8488233,truck571,28.6250580207118,77.23053056022971,15.93787328281014,-998790358#19
1743136443.8488233,veh586,28.621167907546088,77.21672012385201,4.754200977113925,24583339#0
1743136443.8488233,veh714,28.620132260865496,77.21957117055416,1.495218285879762,998790360
1743136443.8488233,veh883,28.62498128039712,77.23191744633675,9.754762070065023,656933877#0
1743136443.8488233,truck561,28.62642885315413,77.20533685054237,7.011751700588079,447141151#7
1743136443.8488233,veh406,28.591642108462807,77.21257466956843,0.0,370546887#6
1743136443.8488233,truck487,28.59662291046748,77.20403673564552,9.680394892159343,28211393#6
1743136443.8488233,veh897,28.59584477372184,77.19872512424647,11.945589922424562,749606300#0
1743136443.8488233,veh187,28.601695848446603,77.23048878572283,0.0,1187268480#2
1743136443.8488233,veh431,28.61132513847232,77.23443502178073,28.76906810444415,581989173#2
1743136443.8488233,veh320,28.62731457700337,77.20768165466822,6.992303693849567,24583332#14
1743136443.8488233,motorcycle237,28.62104905724219,77.23730537953598,0.0,446922582#0
1743136443.8488233,veh680,28.61485703436897,77.21853729051077,23.47806635263842,709276135#3
1743136443.8488233,veh676,28.628380467092896,77.21001062950003,0.3153958517139403,24583332#11
1743136443.8488233,veh226,28.60104217600075,77.18534187620247,10.59271911239025,-718297218
1743136443.8488233,veh295,28.62366037207589,77.21225356543846,14.64728524410546,717907807#0
1743136443.8488233,veh221,28.598207463046258,77.20633537567971,29.96626969462375,1253188528#3
1743136443.8488233,veh46,28.605990141127243,77.23894283645532,11.11016258205983,112102188#1
1743136443.8488233,veh417,28.59615263966262,77.20704722072117,0.0,28211393#8
1743136443.8488233,truck44,28.60496408044318,77.2356537426204,0.0,44831985#5
1743136443.8488233,veh925,28.610564422071807,77.20540078338117,16.979468699821158,24618002#1
1743136443.8488233,truck161,28.60134731251857,77.22974674327531,0.0,1187268491#0-AddedOffRampEdge
1743136443.8488233,veh821,28.610002191454807,77.19133988525886,0.0,554798487#1
1743136443.8488233,truck319,28.609974056236297,77.2242875881349,6.524029636606931,729959834
1743136443.8488233,motorcycle300,28.60047918570792,77.22846933547204,0.0,732001908#0
1743136443.8488233,veh928,28.58887373375353,77.24720435394329,1.530718275906131,176492750#0
1743136443.8488233,veh128,28.592673463670405,77.23797845120751,25.422118614295467,24563348#8-AddedOffRampEdge
1743136443.8488233,truck550,28.625136749986,77.20270643251594,27.322339849596037,48964552#0
1743136443.8488233,veh695,28.59221157195206,77.23516162906196,18.59435424971176,561759718#0
1743136443.8488233,truck370,28.60472981729179,77.23569598978357,0.0,570859682#2
1743136443.8488233,truck584,28.62478727339274,77.23193777590551,10.33257342445733,656933877#0
1743136443.8488233,veh451,28.59214946838554,77.2346932317872,0.0,561759718#0
1743136443.8488233,veh882,28.592588411406112,77.23857152702386,20.919082124479942,561759718#0
1743136443.8488233,veh764,28.62046508289715,77.23162897489604,22.15215213784289,656933877#13
1743136443.8488233,veh474,28.62760583145268,77.20831622865948,0.0239070493823103,24583332#14
1743136443.8488233,veh342,28.60134056143646,77.22979373910304,0.0,1187268491#0-AddedOffRampEdge
